clip_id,variant_id,duration_ms,snr_db,audio_path,ground_truth,dataset,group_id,sr,rms,container_duration_ms,noise_amplitude,normalization
esc50_2-68595-B-15_030_1000ms,esc50_2-68595-B-15_030_1000ms_dur200ms_snr-5dB,200,-5,data/processed/experimental_variants/audio/train/esc50_2-68595-B-15_030_1000ms_dur200ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0098268670040014,2000,0.0001,peak
voxconverse_mkrcv_022_1000ms,voxconverse_mkrcv_022_1000ms_dur1000ms_snr-10dB,1000,-10,data/processed/experimental_variants/audio/train/voxconverse_mkrcv_022_1000ms_dur1000ms_snr-10dB.wav,SPEECH,voxconverse,mkrcv,16000,0.3150975787005067,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur500ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.1656506067937846,2000,0.0001,peak
esc50_5-201274-A-21_051_1000ms,esc50_5-201274-A-21_051_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/esc50_5-201274-A-21_051_1000ms_dur200ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0033386597100114,2000,0.0001,peak
voxconverse_udjij_012_1000ms,voxconverse_udjij_012_1000ms_dur20ms_snr-5dB,20,-5,data/processed/experimental_variants/audio/train/voxconverse_udjij_012_1000ms_dur20ms_snr-5dB.wav,SPEECH,voxconverse,udjij,16000,0.0524166855787734,2000,0.0001,peak
esc50_4-168868-A-17_042_1000ms,esc50_4-168868-A-17_042_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_4-168868-A-17_042_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0263201168155636,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur200ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0574122433470084,2000,0.0001,peak
voxconverse_qjgpl_005_1000ms,voxconverse_qjgpl_005_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/voxconverse_qjgpl_005_1000ms_dur200ms_snr+0dB.wav,SPEECH,voxconverse,qjgpl,16000,0.0484483311221986,2000,0.0001,peak
esc50_3-172179-A-31_041_1000ms,esc50_3-172179-A-31_041_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/esc50_3-172179-A-31_041_1000ms_dur200ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0247550874697668,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur20ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0407389299533446,2000,0.0001,peak
esc50_4-209698-A-37_023_1000ms,esc50_4-209698-A-37_023_1000ms_dur40ms_snr+5dB,40,5,data/processed/experimental_variants/audio/train/esc50_4-209698-A-37_023_1000ms_dur40ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0264507233595578,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur60ms_snr-10dB,60,-10,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur60ms_snr-10dB.wav,SPEECH,voxconverse,ywcwr,16000,0.0092588974786666,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur100ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0361720190182069,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur200ms_snr-10dB.wav,SPEECH,voxconverse,eziem,16000,0.0961567615556515,2000,0.0001,peak
esc50_1-115545-A-48_039_1000ms,esc50_1-115545-A-48_039_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/esc50_1-115545-A-48_039_1000ms_dur40ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0449112772643842,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur500ms_snr+10dB,500,10,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur500ms_snr+10dB.wav,SPEECH,voxconverse,jhdav,16000,0.0600725189929015,2000,0.0001,peak
esc50_4-161099-A-47_064_1000ms,esc50_4-161099-A-47_064_1000ms_dur500ms_snr+10dB,500,10,data/processed/experimental_variants/audio/train/esc50_4-161099-A-47_064_1000ms_dur500ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0877948132084704,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur60ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0257924020232189,2000,0.0001,peak
voxconverse_asxwr_076_1000ms,voxconverse_asxwr_076_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/voxconverse_asxwr_076_1000ms_dur20ms_snr-10dB.wav,SPEECH,voxconverse,asxwr,16000,0.0063297728231597,2000,0.0001,peak
voxconverse_atgpi_045_1000ms,voxconverse_atgpi_045_1000ms_dur40ms_snr+0dB,40,0,data/processed/experimental_variants/audio/train/voxconverse_atgpi_045_1000ms_dur40ms_snr+0dB.wav,SPEECH,voxconverse,atgpi,16000,0.0225443777791797,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur60ms_snr-5dB.wav,SPEECH,voxconverse,odkzj,16000,0.0250374311666755,2000,0.0001,peak
voxconverse_atgpi_045_1000ms,voxconverse_atgpi_045_1000ms_dur200ms_snr-5dB,200,-5,data/processed/experimental_variants/audio/train/voxconverse_atgpi_045_1000ms_dur200ms_snr-5dB.wav,SPEECH,voxconverse,atgpi,16000,0.0758954012148542,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0388135281000972,2000,0.0001,peak
voxconverse_uexjc_029_1000ms,voxconverse_uexjc_029_1000ms_dur20ms_snr-5dB,20,-5,data/processed/experimental_variants/audio/train/voxconverse_uexjc_029_1000ms_dur20ms_snr-5dB.wav,SPEECH,voxconverse,uexjc,16000,0.0173401871385772,2000,0.0001,peak
voxconverse_jyflp_042_1000ms,voxconverse_jyflp_042_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/voxconverse_jyflp_042_1000ms_dur100ms_snr+5dB.wav,SPEECH,voxconverse,jyflp,16000,0.0392872328462415,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur100ms_snr+10dB.wav,SPEECH,voxconverse,jhdav,16000,0.0069535891295443,2000,0.0001,peak
esc50_1-115545-A-48_039_1000ms,esc50_1-115545-A-48_039_1000ms_dur40ms_snr+10dB,40,10,data/processed/experimental_variants/audio/train/esc50_1-115545-A-48_039_1000ms_dur40ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0141244944785464,2000,0.0001,peak
voxconverse_hqyok_065_1000ms,voxconverse_hqyok_065_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/voxconverse_hqyok_065_1000ms_dur40ms_snr-10dB.wav,SPEECH,voxconverse,hqyok,16000,0.0607866355382436,2000,0.0001,peak
voxconverse_zrlyl_018_1000ms,voxconverse_zrlyl_018_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/voxconverse_zrlyl_018_1000ms_dur80ms_snr-5dB.wav,SPEECH,voxconverse,zrlyl,16000,0.0263185268353196,2000,0.0001,peak
voxconverse_mkrcv_022_1000ms,voxconverse_mkrcv_022_1000ms_dur40ms_snr+10dB,40,10,data/processed/experimental_variants/audio/train/voxconverse_mkrcv_022_1000ms_dur40ms_snr+10dB.wav,SPEECH,voxconverse,mkrcv,16000,0.0111711117964551,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur80ms_snr+5dB.wav,SPEECH,voxconverse,zidwg,16000,0.0364022096082476,2000,0.0001,peak
voxconverse_udjij_012_1000ms,voxconverse_udjij_012_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/voxconverse_udjij_012_1000ms_dur60ms_snr+5dB.wav,SPEECH,voxconverse,udjij,16000,0.0390136938417061,2000,0.0001,peak
voxconverse_hkzpa_036_1000ms,voxconverse_hkzpa_036_1000ms_dur1000ms_snr+0dB,1000,0,data/processed/experimental_variants/audio/train/voxconverse_hkzpa_036_1000ms_dur1000ms_snr+0dB.wav,SPEECH,voxconverse,hkzpa,16000,0.1154063944277481,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur1000ms_snr-10dB,1000,-10,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur1000ms_snr-10dB.wav,SPEECH,voxconverse,gocbm,16000,0.2935791206251404,2000,0.0001,peak
voxconverse_hqyok_065_1000ms,voxconverse_hqyok_065_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_hqyok_065_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,hqyok,16000,0.106519258711228,2000,0.0001,peak
esc50_4-209698-A-37_023_1000ms,esc50_4-209698-A-37_023_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/esc50_4-209698-A-37_023_1000ms_dur60ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0352558323964844,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur100ms_snr-5dB.wav,SPEECH,voxconverse,gocbm,16000,0.05007079825862,2000,0.0001,peak
esc50_2-59241-A-35_006_1000ms,esc50_2-59241-A-35_006_1000ms_dur80ms_snr+0dB,80,0,data/processed/experimental_variants/audio/train/esc50_2-59241-A-35_006_1000ms_dur80ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0392250398621373,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur500ms_snr+0dB.wav,SPEECH,voxconverse,jhdav,16000,0.0810566410227147,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur200ms_snr+20dB,200,20,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur200ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0549664370373722,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur100ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0764887749965433,2000,0.0001,peak
esc50_2-85434-A-27_058_1000ms,esc50_2-85434-A-27_058_1000ms_dur60ms_snr-10dB,60,-10,data/processed/experimental_variants/audio/train/esc50_2-85434-A-27_058_1000ms_dur60ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0199542799138023,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur40ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0723409660583921,2000,0.0001,peak
esc50_3-172179-A-31_041_1000ms,esc50_3-172179-A-31_041_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/esc50_3-172179-A-31_041_1000ms_dur100ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0023686893257024,2000,0.0001,peak
esc50_1-65483-A-13_031_1000ms,esc50_1-65483-A-13_031_1000ms_dur20ms_snr+5dB,20,5,data/processed/experimental_variants/audio/train/esc50_1-65483-A-13_031_1000ms_dur20ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0105684073006653,2000,0.0001,peak
esc50_4-175000-B-40_062_1000ms,esc50_4-175000-B-40_062_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/esc50_4-175000-B-40_062_1000ms_dur500ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.1407012867555062,2000,0.0001,peak
esc50_5-201274-A-21_051_1000ms,esc50_5-201274-A-21_051_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/esc50_5-201274-A-21_051_1000ms_dur80ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0060582156073215,2000,0.0001,peak
esc50_5-223099-A-32_043_1000ms,esc50_5-223099-A-32_043_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/esc50_5-223099-A-32_043_1000ms_dur500ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0042439154514075,2000,0.0001,peak
esc50_1-103995-A-30_008_1000ms,esc50_1-103995-A-30_008_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/esc50_1-103995-A-30_008_1000ms_dur200ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0001337768876934,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur60ms_snr+0dB,60,0,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur60ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0398973164420656,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,gocbm,16000,0.1025016983484703,2000,0.0001,peak
voxconverse_kckqn_077_1000ms,voxconverse_kckqn_077_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/voxconverse_kckqn_077_1000ms_dur500ms_snr-5dB.wav,SPEECH,voxconverse,kckqn,16000,0.1565248417859137,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur20ms_snr+20dB.wav,SPEECH,voxconverse,uatlu,16000,0.0027077504159585,2000,0.0001,peak
esc50_3-216281-A-39_001_1000ms,esc50_3-216281-A-39_001_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/esc50_3-216281-A-39_001_1000ms_dur100ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0017713600769793,2000,0.0001,peak
esc50_2-68595-B-15_030_1000ms,esc50_2-68595-B-15_030_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/esc50_2-68595-B-15_030_1000ms_dur200ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0068603530515716,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur80ms_snr+10dB,80,10,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur80ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0246288687369368,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur20ms_snr+0dB,20,0,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur20ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0463333276117611,2000,0.0001,peak
voxconverse_ysgbf_041_1000ms,voxconverse_ysgbf_041_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/voxconverse_ysgbf_041_1000ms_dur20ms_snr+10dB.wav,SPEECH,voxconverse,ysgbf,16000,0.0177392387592773,2000,0.0001,peak
esc50_4-161099-A-47_064_1000ms,esc50_4-161099-A-47_064_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_4-161099-A-47_064_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.1239616784308959,2000,0.0001,peak
voxconverse_vmaiq_006_1000ms,voxconverse_vmaiq_006_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/voxconverse_vmaiq_006_1000ms_dur100ms_snr-5dB.wav,SPEECH,voxconverse,vmaiq,16000,0.0007484087996178,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur100ms_snr+5dB.wav,SPEECH,voxconverse,odkzj,16000,0.017186031330652,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur200ms_snr+5dB,200,5,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur200ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0841813802481148,2000,0.0001,peak
voxconverse_ysgbf_041_1000ms,voxconverse_ysgbf_041_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/voxconverse_ysgbf_041_1000ms_dur500ms_snr-5dB.wav,SPEECH,voxconverse,ysgbf,16000,0.1714629462024939,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur1000ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.1300340067971046,2000,0.0001,peak
esc50_5-160614-F-48_024_1000ms,esc50_5-160614-F-48_024_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/esc50_5-160614-F-48_024_1000ms_dur80ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0020716245087728,2000,0.0001,peak
esc50_3-146972-A-5_078_1000ms,esc50_3-146972-A-5_078_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_3-146972-A-5_078_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0349100816503789,2000,0.0001,peak
voxconverse_ppgjx_035_1000ms,voxconverse_ppgjx_035_1000ms_dur200ms_snr-5dB,200,-5,data/processed/experimental_variants/audio/train/voxconverse_ppgjx_035_1000ms_dur200ms_snr-5dB.wav,SPEECH,voxconverse,ppgjx,16000,0.0426389484633167,2000,0.0001,peak
voxconverse_mkrcv_022_1000ms,voxconverse_mkrcv_022_1000ms_dur100ms_snr-10dB,100,-10,data/processed/experimental_variants/audio/train/voxconverse_mkrcv_022_1000ms_dur100ms_snr-10dB.wav,SPEECH,voxconverse,mkrcv,16000,0.0682189968751042,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur20ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0153107308811698,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur80ms_snr-10dB.wav,SPEECH,voxconverse,jhdav,16000,0.0191597677219076,2000,0.0001,peak
esc50_2-68595-B-15_030_1000ms,esc50_2-68595-B-15_030_1000ms_dur500ms_snr+20dB,500,20,data/processed/experimental_variants/audio/train/esc50_2-68595-B-15_030_1000ms_dur500ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0117143781413961,2000,0.0001,peak
voxconverse_jyflp_042_1000ms,voxconverse_jyflp_042_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/voxconverse_jyflp_042_1000ms_dur200ms_snr+0dB.wav,SPEECH,voxconverse,jyflp,16000,0.0597528920428254,2000,0.0001,peak
esc50_4-172500-C-27_019_1000ms,esc50_4-172500-C-27_019_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_4-172500-C-27_019_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0169606488327945,2000,0.0001,peak
voxconverse_xvllq_044_1000ms,voxconverse_xvllq_044_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/voxconverse_xvllq_044_1000ms_dur200ms_snr+0dB.wav,SPEECH,voxconverse,xvllq,16000,0.0632748306693526,2000,0.0001,peak
esc50_4-168868-A-17_042_1000ms,esc50_4-168868-A-17_042_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/esc50_4-168868-A-17_042_1000ms_dur200ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.03538017473222,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur40ms_snr-5dB.wav,SPEECH,voxconverse,gocbm,16000,0.0227775163437106,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur40ms_snr+0dB,40,0,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur40ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0016629337429759,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur80ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.069044147411995,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur20ms_snr+10dB.wav,SPEECH,voxconverse,eziem,16000,0.0035585954289348,2000,0.0001,peak
esc50_1-65483-A-13_031_1000ms,esc50_1-65483-A-13_031_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_1-65483-A-13_031_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0960539681918214,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur80ms_snr+0dB,80,0,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur80ms_snr+0dB.wav,SPEECH,voxconverse,goyli,16000,0.0158800178365543,2000,0.0001,peak
voxconverse_tlprc_038_1000ms,voxconverse_tlprc_038_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/voxconverse_tlprc_038_1000ms_dur500ms_snr-5dB.wav,SPEECH,voxconverse,tlprc,16000,0.1039867426420943,2000,0.0001,peak
voxconverse_asxwr_076_1000ms,voxconverse_asxwr_076_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/voxconverse_asxwr_076_1000ms_dur500ms_snr+0dB.wav,SPEECH,voxconverse,asxwr,16000,0.0980355963450928,2000,0.0001,peak
esc50_3-142593-A-38_059_1000ms,esc50_3-142593-A-38_059_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/esc50_3-142593-A-38_059_1000ms_dur200ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0272780255517647,2000,0.0001,peak
voxconverse_kckqn_077_1000ms,voxconverse_kckqn_077_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/voxconverse_kckqn_077_1000ms_dur80ms_snr-5dB.wav,SPEECH,voxconverse,kckqn,16000,0.0063826747823664,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur1000ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.1045875104252486,2000,0.0001,peak
voxconverse_kckqn_077_1000ms,voxconverse_kckqn_077_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/voxconverse_kckqn_077_1000ms_dur200ms_snr-10dB.wav,SPEECH,voxconverse,kckqn,16000,0.1263723402726466,2000,0.0001,peak
voxconverse_uexjc_029_1000ms,voxconverse_uexjc_029_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/voxconverse_uexjc_029_1000ms_dur40ms_snr-5dB.wav,SPEECH,voxconverse,uexjc,16000,0.021544724246219,2000,0.0001,peak
voxconverse_asxwr_076_1000ms,voxconverse_asxwr_076_1000ms_dur200ms_snr+20dB,200,20,data/processed/experimental_variants/audio/train/voxconverse_asxwr_076_1000ms_dur200ms_snr+20dB.wav,SPEECH,voxconverse,asxwr,16000,0.0453021421196783,2000,0.0001,peak
voxconverse_tlprc_038_1000ms,voxconverse_tlprc_038_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/voxconverse_tlprc_038_1000ms_dur100ms_snr+20dB.wav,SPEECH,voxconverse,tlprc,16000,0.0096219564188102,2000,0.0001,peak
esc50_2-165801-A-48_013_1000ms,esc50_2-165801-A-48_013_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/esc50_2-165801-A-48_013_1000ms_dur80ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0041044060956358,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur80ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.1524843151800969,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur100ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0782804173637066,2000,0.0001,peak
esc50_1-31251-A-6_034_1000ms,esc50_1-31251-A-6_034_1000ms_dur80ms_snr+10dB,80,10,data/processed/experimental_variants/audio/train/esc50_1-31251-A-6_034_1000ms_dur80ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0073839453279333,2000,0.0001,peak
esc50_4-172500-C-27_019_1000ms,esc50_4-172500-C-27_019_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/esc50_4-172500-C-27_019_1000ms_dur500ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0681866583347708,2000,0.0001,peak
