clip_id,variant_id,duration_ms,snr_db,audio_path,ground_truth,dataset,group_id,sr,rms,container_duration_ms,noise_amplitude,normalization
esc50_5-160614-F-48_024_1000ms,esc50_5-160614-F-48_024_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/esc50_5-160614-F-48_024_1000ms_dur200ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0055924142783594,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur1000ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0169052146576932,2000,0.0001,peak
voxconverse_ppgjx_035_1000ms,voxconverse_ppgjx_035_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/voxconverse_ppgjx_035_1000ms_dur80ms_snr-5dB.wav,SPEECH,voxconverse,ppgjx,16000,0.0260197713643031,2000,0.0001,peak
esc50_4-161099-A-47_064_1000ms,esc50_4-161099-A-47_064_1000ms_dur100ms_snr-10dB,100,-10,data/processed/experimental_variants/audio/train/esc50_4-161099-A-47_064_1000ms_dur100ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.1346592172918498,2000,0.0001,peak
esc50_2-71162-A-1_054_1000ms,esc50_2-71162-A-1_054_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/esc50_2-71162-A-1_054_1000ms_dur20ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0044786741232904,2000,0.0001,peak
esc50_1-51035-A-16_047_1000ms,esc50_1-51035-A-16_047_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/esc50_1-51035-A-16_047_1000ms_dur1000ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.236386666191544,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.003265599159589,2000,0.0001,peak
voxconverse_jyflp_042_1000ms,voxconverse_jyflp_042_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/voxconverse_jyflp_042_1000ms_dur200ms_snr-10dB.wav,SPEECH,voxconverse,jyflp,16000,0.1401645326665902,2000,0.0001,peak
esc50_4-172500-C-27_019_1000ms,esc50_4-172500-C-27_019_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/esc50_4-172500-C-27_019_1000ms_dur200ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0315047136102283,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur1000ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.1300340067971046,2000,0.0001,peak
voxconverse_jsmbi_020_1000ms,voxconverse_jsmbi_020_1000ms_dur20ms_snr+0dB,20,0,data/processed/experimental_variants/audio/train/voxconverse_jsmbi_020_1000ms_dur20ms_snr+0dB.wav,SPEECH,voxconverse,jsmbi,16000,0.0113535734176666,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0388135281000972,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur500ms_snr+5dB,500,5,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur500ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.1002315298805317,2000,0.0001,peak
esc50_3-146972-A-5_078_1000ms,esc50_3-146972-A-5_078_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_3-146972-A-5_078_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0349100816503789,2000,0.0001,peak
voxconverse_hkzpa_036_1000ms,voxconverse_hkzpa_036_1000ms_dur40ms_snr+0dB,40,0,data/processed/experimental_variants/audio/train/voxconverse_hkzpa_036_1000ms_dur40ms_snr+0dB.wav,SPEECH,voxconverse,hkzpa,16000,0.0228530481248944,2000,0.0001,peak
esc50_1-65483-A-13_031_1000ms,esc50_1-65483-A-13_031_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_1-65483-A-13_031_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0227665183682116,2000,0.0001,peak
voxconverse_oxxwk_033_1000ms,voxconverse_oxxwk_033_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/voxconverse_oxxwk_033_1000ms_dur100ms_snr+0dB.wav,SPEECH,voxconverse,oxxwk,16000,0.0353417837337862,2000,0.0001,peak
voxconverse_udjij_012_1000ms,voxconverse_udjij_012_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/voxconverse_udjij_012_1000ms_dur60ms_snr+5dB.wav,SPEECH,voxconverse,udjij,16000,0.0390136938417061,2000,0.0001,peak
voxconverse_hqyok_065_1000ms,voxconverse_hqyok_065_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/voxconverse_hqyok_065_1000ms_dur40ms_snr-10dB.wav,SPEECH,voxconverse,hqyok,16000,0.0607866355382436,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0205715853029462,2000,0.0001,peak
esc50_1-103995-A-30_008_1000ms,esc50_1-103995-A-30_008_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/esc50_1-103995-A-30_008_1000ms_dur200ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.000313099936582,2000,0.0001,peak
esc50_2-71162-A-1_054_1000ms,esc50_2-71162-A-1_054_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/esc50_2-71162-A-1_054_1000ms_dur1000ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0793515908363452,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur100ms_snr-5dB.wav,SPEECH,voxconverse,goyli,16000,0.0258057101842172,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur40ms_snr-5dB.wav,SPEECH,voxconverse,eziem,16000,0.0092822254667858,2000,0.0001,peak
voxconverse_hqyok_065_1000ms,voxconverse_hqyok_065_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_hqyok_065_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,hqyok,16000,0.106519258711228,2000,0.0001,peak
voxconverse_vmaiq_006_1000ms,voxconverse_vmaiq_006_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/voxconverse_vmaiq_006_1000ms_dur1000ms_snr+10dB.wav,SPEECH,voxconverse,vmaiq,16000,0.0559906868732816,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur100ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0037166729439691,2000,0.0001,peak
esc50_3-172179-A-31_041_1000ms,esc50_3-172179-A-31_041_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/esc50_3-172179-A-31_041_1000ms_dur40ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.002948696211461,2000,0.0001,peak
voxconverse_vmaiq_006_1000ms,voxconverse_vmaiq_006_1000ms_dur80ms_snr+10dB,80,10,data/processed/experimental_variants/audio/train/voxconverse_vmaiq_006_1000ms_dur80ms_snr+10dB.wav,SPEECH,voxconverse,vmaiq,16000,0.0003708634666305,2000,0.0001,peak
voxconverse_xvllq_044_1000ms,voxconverse_xvllq_044_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/voxconverse_xvllq_044_1000ms_dur100ms_snr+20dB.wav,SPEECH,voxconverse,xvllq,16000,0.0124375585303201,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur20ms_snr+0dB,20,0,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur20ms_snr+0dB.wav,SPEECH,voxconverse,ywcwr,16000,0.0022582911523577,2000,0.0001,peak
voxconverse_mkrcv_022_1000ms,voxconverse_mkrcv_022_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/voxconverse_mkrcv_022_1000ms_dur1000ms_snr-5dB.wav,SPEECH,voxconverse,mkrcv,16000,0.1941797224628113,2000,0.0001,peak
voxconverse_hkzpa_036_1000ms,voxconverse_hkzpa_036_1000ms_dur20ms_snr+5dB,20,5,data/processed/experimental_variants/audio/train/voxconverse_hkzpa_036_1000ms_dur20ms_snr+5dB.wav,SPEECH,voxconverse,hkzpa,16000,0.0141978519229287,2000,0.0001,peak
voxconverse_udjij_012_1000ms,voxconverse_udjij_012_1000ms_dur80ms_snr+0dB,80,0,data/processed/experimental_variants/audio/train/voxconverse_udjij_012_1000ms_dur80ms_snr+0dB.wav,SPEECH,voxconverse,udjij,16000,0.0541032173539853,2000,0.0001,peak
voxconverse_ylnza_055_1000ms,voxconverse_ylnza_055_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/voxconverse_ylnza_055_1000ms_dur100ms_snr+20dB.wav,SPEECH,voxconverse,ylnza,16000,0.0240606376079977,2000,0.0001,peak
voxconverse_jyflp_042_1000ms,voxconverse_jyflp_042_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/voxconverse_jyflp_042_1000ms_dur100ms_snr+5dB.wav,SPEECH,voxconverse,jyflp,16000,0.0392872328462415,2000,0.0001,peak
esc50_3-146972-A-5_078_1000ms,esc50_3-146972-A-5_078_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_3-146972-A-5_078_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.1220488870673804,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur100ms_snr+5dB.wav,SPEECH,voxconverse,odkzj,16000,0.017186031330652,2000,0.0001,peak
voxconverse_oxxwk_033_1000ms,voxconverse_oxxwk_033_1000ms_dur500ms_snr-10dB,500,-10,data/processed/experimental_variants/audio/train/voxconverse_oxxwk_033_1000ms_dur500ms_snr-10dB.wav,SPEECH,voxconverse,oxxwk,16000,0.3144147242665426,2000,0.0001,peak
esc50_5-160614-F-48_024_1000ms,esc50_5-160614-F-48_024_1000ms_dur60ms_snr-10dB,60,-10,data/processed/experimental_variants/audio/train/esc50_5-160614-F-48_024_1000ms_dur60ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0028838655158583,2000,0.0001,peak
esc50_4-161099-A-47_064_1000ms,esc50_4-161099-A-47_064_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/esc50_4-161099-A-47_064_1000ms_dur100ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0823851766582738,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur20ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0055301104375972,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur200ms_snr+5dB,200,5,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur200ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0414295045173587,2000,0.0001,peak
esc50_1-51035-A-16_047_1000ms,esc50_1-51035-A-16_047_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/esc50_1-51035-A-16_047_1000ms_dur100ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0358702533889628,2000,0.0001,peak
esc50_5-223099-A-32_043_1000ms,esc50_5-223099-A-32_043_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/esc50_5-223099-A-32_043_1000ms_dur100ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0019086077676607,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur500ms_snr+10dB,500,10,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur500ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.052423717943512,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur20ms_snr-10dB.wav,SPEECH,voxconverse,odkzj,16000,0.0219868384170433,2000,0.0001,peak
voxconverse_asxwr_076_1000ms,voxconverse_asxwr_076_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/voxconverse_asxwr_076_1000ms_dur40ms_snr-10dB.wav,SPEECH,voxconverse,asxwr,16000,0.0144786138992966,2000,0.0001,peak
voxconverse_zrlyl_018_1000ms,voxconverse_zrlyl_018_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/voxconverse_zrlyl_018_1000ms_dur20ms_snr-10dB.wav,SPEECH,voxconverse,zrlyl,16000,0.0102820297296807,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur80ms_snr+10dB,80,10,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur80ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0246288687369368,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur500ms_snr-5dB.wav,SPEECH,voxconverse,gocbm,16000,0.1508531449304286,2000,0.0001,peak
voxconverse_kkwkn_068_1000ms,voxconverse_kkwkn_068_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/voxconverse_kkwkn_068_1000ms_dur60ms_snr-5dB.wav,SPEECH,voxconverse,kkwkn,16000,0.0053118760929379,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur40ms_snr+10dB,40,10,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur40ms_snr+10dB.wav,SPEECH,voxconverse,ypwjd,16000,0.0128824346665258,2000,0.0001,peak
esc50_4-209698-A-37_023_1000ms,esc50_4-209698-A-37_023_1000ms_dur500ms_snr-10dB,500,-10,data/processed/experimental_variants/audio/train/esc50_4-209698-A-37_023_1000ms_dur500ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.2398008974188316,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur80ms_snr+0dB,80,0,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur80ms_snr+0dB.wav,SPEECH,voxconverse,odkzj,16000,0.0194806715644499,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur60ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0797414136073625,2000,0.0001,peak
esc50_1-103995-A-30_008_1000ms,esc50_1-103995-A-30_008_1000ms_dur20ms_snr-5dB,20,-5,data/processed/experimental_variants/audio/train/esc50_1-103995-A-30_008_1000ms_dur20ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0002022359827082,2000,0.0001,peak
esc50_4-168868-A-17_042_1000ms,esc50_4-168868-A-17_042_1000ms_dur1000ms_snr-10dB,1000,-10,data/processed/experimental_variants/audio/train/esc50_4-168868-A-17_042_1000ms_dur1000ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.1484635106007102,2000,0.0001,peak
esc50_3-216281-A-39_001_1000ms,esc50_3-216281-A-39_001_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/esc50_3-216281-A-39_001_1000ms_dur100ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0017713600769793,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur500ms_snr+10dB,500,10,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur500ms_snr+10dB.wav,SPEECH,voxconverse,goyli,16000,0.0307011979966392,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur500ms_snr-5dB.wav,SPEECH,voxconverse,uatlu,16000,0.0971541000862094,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur1000ms_snr-5dB.wav,SPEECH,voxconverse,ywcwr,16000,0.1242899300215022,2000,0.0001,peak
esc50_2-59241-A-35_006_1000ms,esc50_2-59241-A-35_006_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/esc50_2-59241-A-35_006_1000ms_dur20ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0132050782777548,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,odkzj,16000,0.0677098415732236,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0336326513085647,2000,0.0001,peak
voxconverse_asxwr_076_1000ms,voxconverse_asxwr_076_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/voxconverse_asxwr_076_1000ms_dur1000ms_snr+10dB.wav,SPEECH,voxconverse,asxwr,16000,0.1013823433423924,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur1000ms_snr+0dB,1000,0,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur1000ms_snr+0dB.wav,SPEECH,voxconverse,zidwg,16000,0.1018070332463804,2000,0.0001,peak
esc50_1-51035-A-16_047_1000ms,esc50_1-51035-A-16_047_1000ms_dur40ms_snr+10dB,40,10,data/processed/experimental_variants/audio/train/esc50_1-51035-A-16_047_1000ms_dur40ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0224896544531822,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.08333900772531,2000,0.0001,peak
voxconverse_jyflp_042_1000ms,voxconverse_jyflp_042_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/voxconverse_jyflp_042_1000ms_dur100ms_snr+10dB.wav,SPEECH,voxconverse,jyflp,16000,0.0358975027034293,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur200ms_snr-5dB,200,-5,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur200ms_snr-5dB.wav,SPEECH,voxconverse,ywcwr,16000,0.0514705733974316,2000,0.0001,peak
esc50_2-85434-A-27_058_1000ms,esc50_2-85434-A-27_058_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_2-85434-A-27_058_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0103575833848862,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur1000ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0161579381318416,2000,0.0001,peak
voxconverse_kkwkn_068_1000ms,voxconverse_kkwkn_068_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/voxconverse_kkwkn_068_1000ms_dur60ms_snr+20dB.wav,SPEECH,voxconverse,kkwkn,16000,0.0026194068211793,2000,0.0001,peak
voxconverse_mkrcv_022_1000ms,voxconverse_mkrcv_022_1000ms_dur60ms_snr-10dB,60,-10,data/processed/experimental_variants/audio/train/voxconverse_mkrcv_022_1000ms_dur60ms_snr-10dB.wav,SPEECH,voxconverse,mkrcv,16000,0.0452902591208806,2000,0.0001,peak
esc50_4-168868-A-17_042_1000ms,esc50_4-168868-A-17_042_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/esc50_4-168868-A-17_042_1000ms_dur100ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0246933796602607,2000,0.0001,peak
esc50_4-161099-A-47_064_1000ms,esc50_4-161099-A-47_064_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/esc50_4-161099-A-47_064_1000ms_dur60ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0264925143434921,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur100ms_snr+20dB.wav,SPEECH,voxconverse,ypwjd,16000,0.0174473441987769,2000,0.0001,peak
esc50_1-115545-A-48_039_1000ms,esc50_1-115545-A-48_039_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/esc50_1-115545-A-48_039_1000ms_dur1000ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.1729657322756701,2000,0.0001,peak
voxconverse_atgpi_045_1000ms,voxconverse_atgpi_045_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/voxconverse_atgpi_045_1000ms_dur200ms_snr+10dB.wav,SPEECH,voxconverse,atgpi,16000,0.0390862447046408,2000,0.0001,peak
esc50_4-209698-A-37_023_1000ms,esc50_4-209698-A-37_023_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/esc50_4-209698-A-37_023_1000ms_dur60ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0352558323964844,2000,0.0001,peak
voxconverse_uexjc_029_1000ms,voxconverse_uexjc_029_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/voxconverse_uexjc_029_1000ms_dur80ms_snr+5dB.wav,SPEECH,voxconverse,uexjc,16000,0.0153943505005926,2000,0.0001,peak
esc50_3-172179-A-31_041_1000ms,esc50_3-172179-A-31_041_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/esc50_3-172179-A-31_041_1000ms_dur100ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0023686893257024,2000,0.0001,peak
voxconverse_uexjc_029_1000ms,voxconverse_uexjc_029_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/voxconverse_uexjc_029_1000ms_dur200ms_snr-10dB.wav,SPEECH,voxconverse,uexjc,16000,0.0707929782375015,2000,0.0001,peak
esc50_5-157204-B-16_027_1000ms,esc50_5-157204-B-16_027_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/esc50_5-157204-B-16_027_1000ms_dur1000ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.1329858561163334,2000,0.0001,peak
voxconverse_hkzpa_036_1000ms,voxconverse_hkzpa_036_1000ms_dur80ms_snr+0dB,80,0,data/processed/experimental_variants/audio/train/voxconverse_hkzpa_036_1000ms_dur80ms_snr+0dB.wav,SPEECH,voxconverse,hkzpa,16000,0.0298469894025673,2000,0.0001,peak
voxconverse_uexjc_029_1000ms,voxconverse_uexjc_029_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/voxconverse_uexjc_029_1000ms_dur100ms_snr+20dB.wav,SPEECH,voxconverse,uexjc,16000,0.0146314113142364,2000,0.0001,peak
voxconverse_ylnza_055_1000ms,voxconverse_ylnza_055_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/voxconverse_ylnza_055_1000ms_dur60ms_snr+20dB.wav,SPEECH,voxconverse,ylnza,16000,0.0165955997106253,2000,0.0001,peak
esc50_2-158746-B-2_053_1000ms,esc50_2-158746-B-2_053_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/esc50_2-158746-B-2_053_1000ms_dur20ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0022153424092721,2000,0.0001,peak
voxconverse_iqbww_050_1000ms,voxconverse_iqbww_050_1000ms_dur500ms_snr-10dB,500,-10,data/processed/experimental_variants/audio/train/voxconverse_iqbww_050_1000ms_dur500ms_snr-10dB.wav,SPEECH,voxconverse,iqbww,16000,0.2582758932073562,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur60ms_snr+20dB.wav,SPEECH,voxconverse,eziem,16000,0.0059629990858333,2000,0.0001,peak
voxconverse_ysgbf_041_1000ms,voxconverse_ysgbf_041_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_ysgbf_041_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,ysgbf,16000,0.1460398635010473,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,jhdav,16000,0.1032742122015085,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur80ms_snr+20dB,80,20,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur80ms_snr+20dB.wav,SPEECH,voxconverse,jhdav,16000,0.0058533500252868,2000,0.0001,peak
voxconverse_qzwxa_061_1000ms,voxconverse_qzwxa_061_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/voxconverse_qzwxa_061_1000ms_dur100ms_snr-5dB.wav,SPEECH,voxconverse,qzwxa,16000,0.0456354274855999,2000,0.0001,peak
